Campus Number,Campus Name,District Number,District Name,County Number,County Name,Student Count,Dropout Count,Dropout Rate,,,,
015835003,Great Hearts Northern Oaks,015835,Great Hearts Texas,015,Bexar County,584,1,0.2,,,,
015835003,Great Hearts Northern Oaks,015835,Great Hearts Texas,015,Bexar County,584,1,0.2,,,,
015835003,Great Hearts Northern Oaks,015835,Great Hearts Texas,015,Bexar County,266,0,0.0,,,,
015835003,Great Hearts Northern Oaks,015835,Great Hearts Texas,015,Bexar County,266,0,0.0,,,,
015835003,Great Hearts Northern Oaks,015835,Great Hearts Texas,015,Bexar County,318,1,0.3,,,,
015835003,Great Hearts Northern Oaks,015835,Great Hearts Texas,015,Bexar County,318,1,0.3,,,,
015835005,Great Hearts Western Hills,015835,Great Hearts Texas,015,Bexar County,147,0,0.0,,,,
015835005,Great Hearts Western Hills,015835,Great Hearts Texas,015,Bexar County,146,0,0.0,,,,
015835005,Great Hearts Western Hills,015835,Great Hearts Texas,015,Bexar County,147,0,0.0,,,,
015835005,Great Hearts Western Hills,015835,Great Hearts Texas,015,Bexar County,146,0,0.0,,,,
015835006,Great Hearts Forest Heights,015835,Great Hearts Texas,015,Bexar County,194,2,1.0,,,,
015835006,Great Hearts Forest Heights,015835,Great Hearts Texas,015,Bexar County,194,2,1.0,,,,
015835006,Great Hearts Forest Heights,015835,Great Hearts Texas,015,Bexar County,194,2,1.0,,,,
015835006,Great Hearts Forest Heights,015835,Great Hearts Texas,015,Bexar County,194,2,1.0,,,,
015835007,Great Hearts Irving Upper,015835,Great Hearts Texas,015,Bexar County,539,0,0.0,,,,
015835007,Great Hearts Irving Upper,015835,Great Hearts Texas,015,Bexar County,539,0,0.0,,,,
015835007,Great Hearts Irving Upper,015835,Great Hearts Texas,015,Bexar County,308,0,0.0,,,,
015835007,Great Hearts Irving Upper,015835,Great Hearts Texas,015,Bexar County,308,0,0.0,,,,
015835007,Great Hearts Irving Upper,015835,Great Hearts Texas,015,Bexar County,231,0,0.0,,,,
015835007,Great Hearts Irving Upper,015835,Great Hearts Texas,015,Bexar County,231,0,0.0,,,,
015835009,Great Hearts Live Oak,015835,Great Hearts Texas,015,Bexar County,135,1,0.7,,,,
015835009,Great Hearts Live Oak,015835,Great Hearts Texas,015,Bexar County,135,1,0.7,,,,
015835009,Great Hearts Live Oak,015835,Great Hearts Texas,015,Bexar County,135,1,0.7,,,,
015835009,Great Hearts Live Oak,015835,Great Hearts Texas,015,Bexar County,135,1,0.7,,,,
015835010,Great Hearts Arlington,015835,Great Hearts Texas,015,Bexar County,58,0,0.0,,,,
015835010,Great Hearts Arlington,015835,Great Hearts Texas,015,Bexar County,58,0,0.0,,,,
015835010,Great Hearts Arlington,015835,Great Hearts Texas,015,Bexar County,58,0,0.0,,,,
015835010,Great Hearts Arlington,015835,Great Hearts Texas,015,Bexar County,58,0,0.0,,,,
015835011,Great Hearts Online-Tx,015835,Great Hearts Texas,015,Bexar County,56,3,5.4,,,,
015835011,Great Hearts Online-Tx,015835,Great Hearts Texas,015,Bexar County,56,3,5.4,,,,
015835011,Great Hearts Online-Tx,015835,Great Hearts Texas,015,Bexar County,56,3,5.4,,,,
015835011,Great Hearts Online-Tx,015835,Great Hearts Texas,015,Bexar County,56,3,5.4,,,,
015836001,Eleanor Kolitz Hebrew Language,015836,Eleanor Kolitz Hebrew Language,015,Bexar County,85,0,0.0,,,,
015836001,Eleanor Kolitz Hebrew Language,015836,Eleanor Kolitz Hebrew Language,015,Bexar County,85,0,0.0,,,,
015836001,Eleanor Kolitz Hebrew Language,015836,Eleanor Kolitz Hebrew Language,015,Bexar County,85,0,0.0,,,,
015836001,Eleanor Kolitz Hebrew Language,015836,Eleanor Kolitz Hebrew Language,015,Bexar County,85,0,0.0,,,,
015838001,Compass Rose Legacy,015838,Compass Rose Public Schools,015,Bexar County,625,52,8.3,,,,
015838001,Compass Rose Legacy,015838,Compass Rose Public Schools,015,Bexar County,609,45,7.4,,,,
015838001,Compass Rose Legacy,015838,Compass Rose Public Schools,015,Bexar County,290,14,4.8,,,,
015838001,Compass Rose Legacy,015838,Compass Rose Public Schools,015,Bexar County,286,12,4.2,,,,
015838001,Compass Rose Legacy,015838,Compass Rose Public Schools,015,Bexar County,335,38,11.3,,,,
015838001,Compass Rose Legacy,015838,Compass Rose Public Schools,015,Bexar County,323,33,10.2,,,,
015838002,Compass Rose Ingenuity,015838,Compass Rose Public Schools,015,Bexar County,65,1,1.5,,,,
015838002,Compass Rose Ingenuity,015838,Compass Rose Public Schools,015,Bexar County,65,1,1.5,,,,
015838002,Compass Rose Ingenuity,015838,Compass Rose Public Schools,015,Bexar County,65,1,1.5,,,,
015838002,Compass Rose Ingenuity,015838,Compass Rose Public Schools,015,Bexar County,65,1,1.5,,,,
015840001,San Antonio Preparatory,015840,San Antonio Preparatory Schools,015,Bexar County,171,0,0.0,,,,
015840001,San Antonio Preparatory,015840,San Antonio Preparatory Schools,015,Bexar County,171,0,0.0,,,,
015840001,San Antonio Preparatory,015840,San Antonio Preparatory Schools,015,Bexar County,145,0,0.0,,,,
015840001,San Antonio Preparatory,015840,San Antonio Preparatory Schools,015,Bexar County,145,0,0.0,,,,
015840001,San Antonio Preparatory,015840,San Antonio Preparatory Schools,015,Bexar County,26,0,0.0,,,,
015840001,San Antonio Preparatory,015840,San Antonio Preparatory Schools,015,Bexar County,26,0,0.0,,,,
015901001,Alamo Heights HS,015901,Alamo Heights ISD,015,Bexar County,"1,699",10,0.6,,,,
015901001,Alamo Heights HS,015901,Alamo Heights ISD,015,Bexar County,"1,694",9,0.5,,,,
015901001,Alamo Heights HS,015901,Alamo Heights ISD,015,Bexar County,"1,699",10,0.6,,,,
015901001,Alamo Heights HS,015901,Alamo Heights ISD,015,Bexar County,"1,694",9,0.5,,,,
015901002,Bexar Co JJAEP,015901,Alamo Heights ISD,015,Bexar County,-1,-1,-1,,,,
015901002,Bexar Co JJAEP,015901,Alamo Heights ISD,015,Bexar County,-1,-1,-1,,,,
015901002,Bexar Co JJAEP,015901,Alamo Heights ISD,015,Bexar County,-1,-1,-1,,,,
015901002,Bexar Co JJAEP,015901,Alamo Heights ISD,015,Bexar County,-1,-1,-1,,,,
015901041,Alamo Heights JH,015901,Alamo Heights ISD,015,Bexar County,758,1,0.1,,,,
015901041,Alamo Heights JH,015901,Alamo Heights ISD,015,Bexar County,757,1,0.1,,,,
015901041,Alamo Heights JH,015901,Alamo Heights ISD,015,Bexar County,758,1,0.1,,,,
015901041,Alamo Heights JH,015901,Alamo Heights ISD,015,Bexar County,757,1,0.1,,,,
015904001,Harlandale HS,015904,Harlandale ISD,015,Bexar County,"1,843",49,2.7,,,,
015904001,Harlandale HS,015904,Harlandale ISD,015,Bexar County,"1,814",42,2.3,,,,
015904001,Harlandale HS,015904,Harlandale ISD,015,Bexar County,"1,843",49,2.7,,,,
015904001,Harlandale HS,015904,Harlandale ISD,015,Bexar County,"1,814",42,2.3,,,,
015904002,McCollum HS,015904,Harlandale ISD,015,Bexar County,"1,668",51,3.1,,,,
015904002,McCollum HS,015904,Harlandale ISD,015,Bexar County,"1,638",49,3.0,,,,
015904002,McCollum HS,015904,Harlandale ISD,015,Bexar County,"1,668",51,3.1,,,,
015904002,McCollum HS,015904,Harlandale ISD,015,Bexar County,"1,638",49,3.0,,,,
015904003,HAC DAEP HS,015904,Harlandale ISD,015,Bexar County,90,0,0.0,,,,
015904003,HAC DAEP HS,015904,Harlandale ISD,015,Bexar County,89,0,0.0,,,,
015904003,HAC DAEP HS,015904,Harlandale ISD,015,Bexar County,90,0,0.0,,,,
015904003,HAC DAEP HS,015904,Harlandale ISD,015,Bexar County,89,0,0.0,,,,
015904004,Frank M Tejeda Academy,015904,Harlandale ISD,015,Bexar County,324,45,13.9,,,,
015904004,Frank M Tejeda Academy,015904,Harlandale ISD,015,Bexar County,197,17,8.6,,,,
015904004,Frank M Tejeda Academy,015904,Harlandale ISD,015,Bexar County,324,45,13.9,,,,
015904004,Frank M Tejeda Academy,015904,Harlandale ISD,015,Bexar County,197,17,8.6,,,,
015904007,Bexar Co JJAEP,015904,Harlandale ISD,015,Bexar County,27,0,0.0,,,,
015904007,Bexar Co JJAEP,015904,Harlandale ISD,015,Bexar County,26,0,0.0,,,,
015904007,Bexar Co JJAEP,015904,Harlandale ISD,015,Bexar County,7,0,0.0,,,,
015904007,Bexar Co JJAEP,015904,Harlandale ISD,015,Bexar County,7,0,0.0,,,,
015904007,Bexar Co JJAEP,015904,Harlandale ISD,015,Bexar County,20,0,0.0,,,,
015904007,Bexar Co JJAEP,015904,Harlandale ISD,015,Bexar County,19,0,0.0,,,,
015904010,Fenley Transitional HS,015904,Harlandale ISD,015,Bexar County,8,0,0.0,,,,
015904010,Fenley Transitional HS,015904,Harlandale ISD,015,Bexar County,6,0,0.0,,,,
015904010,Fenley Transitional HS,015904,Harlandale ISD,015,Bexar County,8,0,0.0,,,,
015904010,Fenley Transitional HS,015904,Harlandale ISD,015,Bexar County,6,0,0.0,,,,
015904011,Harlandale ISD STEM ECHS-Alamo,015904,Harlandale ISD,015,Bexar County,414,1,0.2,,,,
015904011,Harlandale ISD STEM ECHS-Alamo,015904,Harlandale ISD,015,Bexar County,414,1,0.2,,,,
015904011,Harlandale ISD STEM ECHS-Alamo,015904,Harlandale ISD,015,Bexar County,414,1,0.2,,,,
015904011,Harlandale ISD STEM ECHS-Alamo,015904,Harlandale ISD,015,Bexar County,414,1,0.2,,,,
015904041,Harlandale Middle,015904,Harlandale ISD,015,Bexar County,-3,-3,1.0,,,,
015904041,Harlandale Middle,015904,Harlandale ISD,015,Bexar County,611,6,1.0,,,,
015904041,Harlandale Middle,015904,Harlandale ISD,015,Bexar County,614,6,1.0,,,,
015904041,Harlandale Middle,015904,Harlandale ISD,015,Bexar County,611,6,1.0,,,,
015904041,Harlandale Middle,015904,Harlandale ISD,015,Bexar County,-1,-1,-1,,,,
015904042,A Leal Jr Middle,015904,Harlandale ISD,015,Bexar County,511,7,1.4,,,,
015904042,A Leal Jr Middle,015904,Harlandale ISD,015,Bexar County,506,6,1.2,,,,
015904042,A Leal Jr Middle,015904,Harlandale ISD,015,Bexar County,511,7,1.4,,,,
015904042,A Leal Jr Middle,015904,Harlandale ISD,015,Bexar County,506,6,1.2,,,,
015904043,Terrell Wells Middle,015904,Harlandale ISD,015,Bexar County,530,8,1.5,,,,
015904043,Terrell Wells Middle,015904,Harlandale ISD,015,Bexar County,529,8,1.5,,,,
015904043,Terrell Wells Middle,015904,Harlandale ISD,015,Bexar County,530,8,1.5,,,,
015904043,Terrell Wells Middle,015904,Harlandale ISD,015,Bexar County,529,8,1.5,,,,
015904044,Kingsborough Middle,015904,Harlandale ISD,015,Bexar County,417,3,0.7,,,,
015904044,Kingsborough Middle,015904,Harlandale ISD,015,Bexar County,415,3,0.7,,,,
015904044,Kingsborough Middle,015904,Harlandale ISD,015,Bexar County,417,3,0.7,,,,
015904044,Kingsborough Middle,015904,Harlandale ISD,015,Bexar County,415,3,0.7,,,,
015904045,HAC DAEP Middle,015904,Harlandale ISD,015,Bexar County,72,0,0.0,,,,
015904045,HAC DAEP Middle,015904,Harlandale ISD,015,Bexar County,71,0,0.0,,,,
015904045,HAC DAEP Middle,015904,Harlandale ISD,015,Bexar County,72,0,0.0,,,,
015904045,HAC DAEP Middle,015904,Harlandale ISD,015,Bexar County,71,0,0.0,,,,
015904047,Fenley Transitional Middle,015904,Harlandale ISD,015,Bexar County,9,0,0.0,,,,
015904047,Fenley Transitional Middle,015904,Harlandale ISD,015,Bexar County,9,0,0.0,,,,
015904047,Fenley Transitional Middle,015904,Harlandale ISD,015,Bexar County,9,0,0.0,,,,
015904047,Fenley Transitional Middle,015904,Harlandale ISD,015,Bexar County,9,0,0.0,,,,
015904048,Tejeda Junior Academy,015904,Harlandale ISD,015,Bexar County,24,2,8.3,,,,
015904048,Tejeda Junior Academy,015904,Harlandale ISD,015,Bexar County,21,2,9.5,,,,
015904048,Tejeda Junior Academy,015904,Harlandale ISD,015,Bexar County,24,2,8.3,,,,
015904048,Tejeda Junior Academy,015904,Harlandale ISD,015,Bexar County,21,2,9.5,,,,
015904115,Jewel C Wietzel Center,015904,Harlandale ISD,015,Bexar County,12,0,0.0,,,,
015904115,Jewel C Wietzel Center,015904,Harlandale ISD,015,Bexar County,12,0,0.0,,,,
015904115,Jewel C Wietzel Center,015904,Harlandale ISD,015,Bexar County,12,0,0.0,,,,
015904115,Jewel C Wietzel Center,015904,Harlandale ISD,015,Bexar County,12,0,0.0,,,,
015905002,John F Kennedy HS,015905,Edgewood ISD,015,Bexar County,"1,149",65,5.7,,,,
015905002,John F Kennedy HS,015905,Edgewood ISD,015,Bexar County,"1,127",60,5.3,,,,
015905002,John F Kennedy HS,015905,Edgewood ISD,015,Bexar County,"1,149",65,5.7,,,,
015905002,John F Kennedy HS,015905,Edgewood ISD,015,Bexar County,"1,127",60,5.3,,,,
015905003,Memorial HS,015905,Edgewood ISD,015,Bexar County,"1,120",63,5.6,,,,
015905003,Memorial HS,015905,Edgewood ISD,015,Bexar County,"1,103",61,5.5,,,,
015905003,Memorial HS,015905,Edgewood ISD,015,Bexar County,"1,120",63,5.6,,,,
015905003,Memorial HS,015905,Edgewood ISD,015,Bexar County,"1,103",61,5.5,,,,
015905010,Bexar Co JJAEP,015905,Edgewood ISD,015,Bexar County,-3,-3,0.0,,,,
015905010,Bexar Co JJAEP,015905,Edgewood ISD,015,Bexar County,-3,-3,0.0,,,,
015905010,Bexar Co JJAEP,015905,Edgewood ISD,015,Bexar County,-1,-1,-1,,,,
015905010,Bexar Co JJAEP,015905,Edgewood ISD,015,Bexar County,-1,-1,-1,,,,
015905010,Bexar Co JJAEP,015905,Edgewood ISD,015,Bexar County,12,0,0.0,,,,
015905010,Bexar Co JJAEP,015905,Edgewood ISD,015,Bexar County,12,0,0.0,,,,
015905015,STEAM at the Fine Arts Academy,015905,Edgewood ISD,015,Bexar County,345,19,5.5,,,,
015905015,STEAM at the Fine Arts Academy,015905,Edgewood ISD,015,Bexar County,340,18,5.3,,,,
015905015,STEAM at the Fine Arts Academy,015905,Edgewood ISD,015,Bexar County,345,19,5.5,,,,
015905015,STEAM at the Fine Arts Academy,015905,Edgewood ISD,015,Bexar County,340,18,5.3,,,,
015905016,Learn 4life,015905,Edgewood ISD,015,Bexar County,133,9,6.8,,,,
015905016,Learn 4life,015905,Edgewood ISD,015,Bexar County,115,8,7.0,,,,
015905016,Learn 4life,015905,Edgewood ISD,015,Bexar County,133,9,6.8,,,,
015905016,Learn 4life,015905,Edgewood ISD,015,Bexar County,115,8,7.0,,,,
015905041,Brentwood Middle,015905,Edgewood ISD,015,Bexar County,600,16,2.7,,,,
015905041,Brentwood Middle,015905,Edgewood ISD,015,Bexar County,595,15,2.5,,,,
015905041,Brentwood Middle,015905,Edgewood ISD,015,Bexar County,600,16,2.7,,,,
015905041,Brentwood Middle,015905,Edgewood ISD,015,Bexar County,595,15,2.5,,,,
015905042,Alternative Center,015905,Edgewood ISD,015,Bexar County,129,0,0.0,,,,
015905042,Alternative Center,015905,Edgewood ISD,015,Bexar County,128,0,0.0,,,,
015905042,Alternative Center,015905,Edgewood ISD,015,Bexar County,68,0,0.0,,,,
015905042,Alternative Center,015905,Edgewood ISD,015,Bexar County,68,0,0.0,,,,
015905042,Alternative Center,015905,Edgewood ISD,015,Bexar County,61,0,0.0,,,,
015905042,Alternative Center,015905,Edgewood ISD,015,Bexar County,60,0,0.0,,,,
015905044,ET Wrenn Middle,015905,Edgewood ISD,015,Bexar County,454,10,2.2,,,,
015905044,ET Wrenn Middle,015905,Edgewood ISD,015,Bexar County,450,10,2.2,,,,
015905044,ET Wrenn Middle,015905,Edgewood ISD,015,Bexar County,454,10,2.2,,,,
015905044,ET Wrenn Middle,015905,Edgewood ISD,015,Bexar County,450,10,2.2,,,,
015905046,Gus Garcia Middle,015905,Edgewood ISD,015,Bexar County,458,11,2.4,,,,
015905046,Gus Garcia Middle,015905,Edgewood ISD,015,Bexar County,451,9,2.0,,,,
015905046,Gus Garcia Middle,015905,Edgewood ISD,015,Bexar County,458,11,2.4,,,,
015905046,Gus Garcia Middle,015905,Edgewood ISD,015,Bexar County,451,9,2.0,,,,
015905124,Burleson Center,015905,Edgewood ISD,015,Bexar County,24,2,8.3,,,,
015905124,Burleson Center,015905,Edgewood ISD,015,Bexar County,24,2,8.3,,,,
015905124,Burleson Center,015905,Edgewood ISD,015,Bexar County,24,2,8.3,,,,
015905124,Burleson Center,015905,Edgewood ISD,015,Bexar County,24,2,8.3,,,,
015906001,Randolph HS,015906,Randolph Field ISD,015,Bexar County,488,1,0.2,,,,
015906001,Randolph HS,015906,Randolph Field ISD,015,Bexar County,487,1,0.2,,,,
015906001,Randolph HS,015906,Randolph Field ISD,015,Bexar County,488,1,0.2,,,,
015906001,Randolph HS,015906,Randolph Field ISD,015,Bexar County,487,1,0.2,,,,
015906041,Randolph Middle,015906,Randolph Field ISD,015,Bexar County,258,0,0.0,,,,
015906041,Randolph Middle,015906,Randolph Field ISD,015,Bexar County,258,0,0.0,,,,
015906041,Randolph Middle,015906,Randolph Field ISD,015,Bexar County,258,0,0.0,,,,
015906041,Randolph Middle,015906,Randolph Field ISD,015,Bexar County,258,0,0.0,,,,
015907001,Brackenridge HS,015907,San Antonio ISD,015,Bexar County,"1,650",22,1.3,,,,
015907001,Brackenridge HS,015907,San Antonio ISD,015,Bexar County,"1,629",20,1.2,,,,
015907001,Brackenridge HS,015907,San Antonio ISD,015,Bexar County,"1,650",22,1.3,,,,
015907001,Brackenridge HS,015907,San Antonio ISD,015,Bexar County,"1,629",20,1.2,,,,
015907002,Burbank HS,015907,San Antonio ISD,015,Bexar County,"1,451",22,1.5,,,,
015907002,Burbank HS,015907,San Antonio ISD,015,Bexar County,"1,440",21,1.5,,,,
015907002,Burbank HS,015907,San Antonio ISD,015,Bexar County,"1,451",22,1.5,,,,
015907002,Burbank HS,015907,San Antonio ISD,015,Bexar County,"1,440",21,1.5,,,,
015907003,Edison HS,015907,San Antonio ISD,015,Bexar County,"1,507",9,0.6,,,,
015907003,Edison HS,015907,San Antonio ISD,015,Bexar County,"1,482",7,0.5,,,,
015907003,Edison HS,015907,San Antonio ISD,015,Bexar County,"1,507",9,0.6,,,,
015907003,Edison HS,015907,San Antonio ISD,015,Bexar County,"1,482",7,0.5,,,,
015907004,Fox Technical HS,015907,San Antonio ISD,015,Bexar County,513,3,0.6,,,,
015907004,Fox Technical HS,015907,San Antonio ISD,015,Bexar County,511,3,0.6,,,,
015907004,Fox Technical HS,015907,San Antonio ISD,015,Bexar County,513,3,0.6,,,,
015907004,Fox Technical HS,015907,San Antonio ISD,015,Bexar County,511,3,0.6,,,,
015907005,Highlands HS,015907,San Antonio ISD,015,Bexar County,"1,766",57,3.2,,,,
015907005,Highlands HS,015907,San Antonio ISD,015,Bexar County,"1,716",49,2.9,,,,
015907005,Highlands HS,015907,San Antonio ISD,015,Bexar County,"1,766",57,3.2,,,,
